# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  178       6.976342614065e-10       1.123811845401e-13      -4.928370009328e-12       1.369863412302e-15       2.001335750889e-12       3.365145564331e-13      -2.159393970978e-15 
  179       7.008298375757e-10       1.109691496712e-13      -4.832472673291e-12       1.387193057714e-15       1.968365271919e-12       3.324631725082e-13      -2.108761766327e-15 
  180       7.039637848850e-10       1.095756794772e-13      -4.732930920806e-12       1.404650808675e-15       1.936009345597e-12       3.284342344940e-13      -2.057579105098e-15 
  181       7.070351664615e-10       1.082044269763e-13      -4.629755918314e-12       1.422236015315e-15       1.904261496559e-12       3.244279646376e-13      -2.005852385642e-15 
  182       7.100431316012e-10       1.068589987859e-13      -4.522959823047e-12       1.439947964270e-15       1.873123555092e-12       3.204467500156e-13      -1.953631836677e-15 
  183       7.129868320838e-10       1.055431006690e-13      -4.412557139197e-12       1.457785897335e-15       1.842596021023e-12       3.164929550417e-13      -1.900969422278e-15 
  184       7.158654222154e-10       1.042605385221e-13      -4.298564752578e-12       1.475749010871e-15       1.812678037118e-12       3.125689202908e-13      -1.847918860670e-15 
  185       7.186780588703e-10       1.030152193612e-13      -4.181001965285e-12       1.493836455195e-15       1.783367362473e-12       3.086769613227e-13      -1.794535643035e-15 
  186       7.214239015339e-10       1.018111523093e-13      -4.059890530342e-12       1.512047333985e-15       1.754660345914e-12       3.048193675066e-13      -1.740877052305e-15 
  187       7.241021123447e-10       1.006524495833e-13      -3.935254686367e-12       1.530380703674e-15       1.726551899391e-12       3.009984008443e-13      -1.687002181966e-15 
  188       7.267118561371e-10       9.954332748059e-14      -3.807121192224e-12       1.548835572850e-15       1.699035471375e-12       2.972162947947e-13      -1.632971954860e-15 
  189       7.292523004834e-10       9.848810736659e-14      -3.675519361684e-12       1.567410901652e-15       1.672103020253e-12       2.934752530975e-13      -1.578849141980e-15 
  190       7.317226157365e-10       9.749121666122e-14      -3.540481098073e-12       1.586105601174e-15       1.645744987724e-12       2.897774485971e-13      -1.524698381274e-15 
  191       7.341219750721e-10       9.655718982603e-14      -3.402040928941e-12       1.604918532857e-15       1.619950272198e-12       2.861250220668e-13      -1.470586196443e-15 
  192       7.364495545312e-10       9.569066935114e-14      -3.260236040706e-12       1.623848507890e-15       1.594706202187e-12       2.825200810325e-13      -1.416581015743e-15 
  193       7.387045330625e-10       9.489640674219e-14      -3.115106313321e-12       1.642894286609e-15       1.569998509704e-12       2.789646985967e-13      -1.362753190783e-15 
  194       7.408860925647e-10       9.417926350728e-14      -2.966694354923e-12       1.662054577893e-15       1.545811303658e-12       2.754609122625e-13      -1.309175015327e-15 
  195       7.429934179288e-10       9.354421214393e-14      -2.815045536496e-12       1.681328038564e-15       1.522127043252e-12       2.720107227574e-13      -1.255920744092e-15 
  196       7.450256970810e-10       9.299633712602e-14      -2.660208026520e-12       1.700713272786e-15       1.498926511374e-12       2.686160928574e-13      -1.203066611550e-15 
  197       7.469821210243e-10       9.254083589075e-14      -2.502232825637e-12       1.720208831462e-15       1.476188788001e-12       2.652789462110e-13      -1.150690850728e-15 
  198       7.488618838817e-10       9.218301982559e-14      -2.341173801300e-12       1.739813211631e-15       1.453891223586e-12       2.620011661629e-13      -1.098873712007e-15 
  199       7.506641829380e-10       9.192831525524e-14      -2.177087722432e-12       1.759524855869e-15       1.432009412460e-12       2.587845945780e-13      -1.047697481921e-15 
  200       7.523882186824e-10       9.178226442854e-14      -2.010034294084e-12       1.779342151687e-15       1.410517166226e-12       2.556310306655e-13      -9.972465019600e-16 
  201       7.540332526853e-10       9.175026138877e-14      -1.840073105933e-12       1.799263462284e-15       1.389391638119e-12       2.525417907261e-13      -9.475907142095e-16 
  202       7.555987857460e-10       9.183673650672e-14      -1.667254162805e-12       1.819287222523e-15       1.368629159314e-12       2.495163547941e-13      -8.987349493722e-16 
  203       7.570843925668e-10       9.204591553337e-14      -1.491626743783e-12       1.839411848662e-15       1.348230483836e-12       2.465536209431e-13      -8.506660483724e-16 
  204       7.584896652745e-10       9.238207968328e-14      -1.313242452941e-12       1.859635707103e-15       1.328195727959e-12       2.436523332154e-13      -8.033689802387e-16 
  205       7.598142136335e-10       9.284956583791e-14      -1.132155244882e-12       1.879957113885e-15       1.308524358825e-12       2.408110791488e-13      -7.568268122179e-16 
  206       7.610576652593e-10       9.345276674908e-14      -9.484214502686e-13       1.900374334173e-15       1.289215183069e-12       2.380282873028e-13      -7.110206798878e-16 
  207       7.622196658319e-10       9.419613124232e-14      -7.620998013611e-13       1.920885581753e-15       1.270266335432e-12       2.353022247843e-13      -6.659297572710e-16 
  208       7.632998793088e-10       9.508416442026e-14      -5.732514575530e-13       1.941489018520e-15       1.251675267387e-12       2.326309947745e-13      -6.215312269480e-16 
  209       7.642979881388e-10       9.612142786605e-14      -3.819400309059e-13       1.962182753968e-15       1.233438735753e-12       2.300125340548e-13      -5.778002501705e-16 
  210       7.652136934748e-10       9.731253984675e-14      -1.882316116850e-13       1.982964844684e-15       1.215552791319e-12       2.274446105329e-13      -5.347099369749e-16 
  211       7.660467153875e-10       9.866217551669e-14       7.805206105501e-15       2.003833293835e-15       1.198012767462e-12       2.249248207696e-13      -4.922313162957e-16 
  212       7.667967930788e-10       1.001750671209e-13       2.060992991868e-13       2.024786050664e-15       1.180813268766e-12       2.224505875044e-13      -4.503333060785e-16 
  213       7.674636850945e-10       1.018560041985e-13       4.065769894703e-13       2.045821009977e-15       1.163948159644e-12       2.200191571821e-13      -4.089826833938e-16 
  214       7.680471695385e-10       1.037098337861e-13       6.091620185219e-13       2.066936011635e-15       1.147410552955e-12       2.176275974790e-13      -3.681440545499e-16 
  215       7.685470442854e-10       1.057414606211e-13       8.137755220268e-13       2.088128840046e-15       1.131192798627e-12       2.152727948291e-13      -3.277798252065e-16 
  216       7.689631271942e-10       1.079558473452e-13       1.020336004254e-12       2.109397223654e-15       1.115286472274e-12       2.129514519503e-13      -2.878501704882e-16 
  217       7.692952563214e-10       1.103580147077e-13       1.228759312521e-12       2.130738834433e-15       1.099682363815e-12       2.106600853707e-13      -2.483130050973e-16 
  218       7.695432901347e-10       1.129530417692e-13       1.438958611657e-12       2.152151287375e-15       1.084370466099e-12       2.083950229550e-13      -2.091239534278e-16 
  219       7.697071077259e-10       1.157460661043e-13       1.650844358472e-12       2.173632139981e-15       1.069339963517e-12       2.061524014303e-13      -1.702363196782e-16 
  220       7.697866090245e-10       1.187422840059e-13       1.864324276213e-12       2.195178891755e-15       1.054579220630e-12       2.039281639129e-13      -1.316010579652e-16 
  221       7.697817150106e-10       1.219469506877e-13       2.079303329039e-12       2.216788983691e-15       1.040075770780e-12       2.017180574339e-13      -9.316674243694e-17 
  222       7.696923679291e-10       1.253653804884e-13       2.295683696476e-12       2.238459797768e-15       1.025816304719e-12       1.995176304662e-13      -5.487953738619e-17 
  223       7.695185315019e-10       1.290029470743e-13       2.513364747888e-12       2.260188656438e-15       1.011786659221e-12       1.973222304501e-13      -1.668316736391e-17 
  224       7.692602103952e-10       1.328647180727e-13       2.732248321830e-12       2.281972928653e-15       9.979745546635e-13       1.951279893811e-13       2.146846455292e-17 
  225       7.689175095658e-10       1.369543324496e-13       2.952254994100e-12       2.303810356574e-15       9.843780268694e-13       1.929348560960e-13       5.957245874452e-17 
  226       7.684905791437e-10       1.412750513384e-13       3.173308806334e-12       2.325698748886e-15       9.709975154235e-13       1.907437541814e-13       9.761329882786e-17 
  227       7.679795957793e-10       1.458301164587e-13       3.395332042307e-12       2.347635875896e-15       9.578331586396e-13       1.885556113172e-13       1.355752752291e-16 
  228       7.673847629030e-10       1.506227494497e-13       3.618245215027e-12       2.369619469275e-15       9.448847887259e-13       1.863713591561e-13       1.734424849555e-16 
  229       7.667063109843e-10       1.556561512027e-13       3.841967053833e-12       2.391647221809e-15       9.321519269497e-13       1.841919332015e-13       2.111988313676e-16 
  230       7.659444977905e-10       1.609335011946e-13       4.066414491488e-12       2.413716787137e-15       9.196337788025e-13       1.820182726869e-13       2.488280239509e-16 
  231       7.650996086466e-10       1.664579568206e-13       4.291502651278e-12       2.435825779500e-15       9.073292291648e-13       1.798513204543e-13       2.863135780884e-16 
  232       7.641719566937e-10       1.722326527270e-13       4.517144834099e-12       2.457971773484e-15       8.952368374708e-13       1.776920228333e-13       3.236388148321e-16 
  233       7.631618831489e-10       1.782607001447e-13       4.743252505564e-12       2.480152303764e-15       8.833548328736e-13       1.755413295196e-13       3.607868606751e-16 
  234       7.620697575639e-10       1.845451862218e-13       4.969735283088e-12       2.502364864849e-15       8.716811094098e-13       1.734001934536e-13       3.977406473238e-16 
  235       7.608959780844e-10       1.910891733566e-13       5.196500922988e-12       2.524606910829e-15       8.602132211645e-13       1.712695706999e-13       4.344829114698e-16 
  236       7.596409717092e-10       1.978956985309e-13       5.423455307578e-12       2.546875855115e-15       8.489483774363e-13       1.691504203252e-13       4.709961945618e-16 
  237       7.583051945496e-10       2.049677726425e-13       5.650502432263e-12       2.569169070188e-15       8.378834379016e-13       1.670437042777e-13       5.072628425778e-16 
  238       7.568891320881e-10       2.123083798387e-13       5.877544392638e-12       2.591483887341e-15       8.270149077805e-13       1.649503872655e-13       5.432650057970e-16 
  239       7.553932994380e-10       2.199204768488e-13       6.104481371576e-12       2.613817596425e-15       8.163389330006e-13       1.628714366354e-13       5.789846385716e-16 
  240       7.538182416023e-10       2.278069923174e-13       6.331211626331e-12       2.636167445592e-15       8.058512953626e-13       1.608078222520e-13       6.144034990992e-16 
  241       7.521645337330e-10       2.359708261375e-13       6.557631475628e-12       2.658530641042e-15       7.955474077049e-13       1.587605163761e-13       6.495031491946e-16 
  242       7.504327813903e-10       2.444148487829e-13       6.783635286760e-12       2.680904346766e-15       7.854223090684e-13       1.567304935436e-13       6.842649540617e-16 
  243       7.486236208015e-10       2.531419006420e-13       7.009115462685e-12       2.703285684289e-15       7.754706598617e-13       1.547187304443e-13       7.186700820657e-16 
  244       7.467377191204e-10       2.621547913501e-13       7.233962429118e-12       2.725671732420e-15       7.656867370256e-13       1.527262058006e-13       7.526995045049e-16 
  245       7.447757746865e-10       2.714562991228e-13       7.458064621629e-12       2.748059526990e-15       7.560644291982e-13       1.507539002464e-13       7.863339953831e-16 
  246       7.427385172841e-10       2.810491700886e-13       7.681308472736e-12       2.770446060602e-15       7.465972318797e-13       1.488027962056e-13       8.195541311809e-16 
  247       7.406267084012e-10       2.909361176224e-13       7.903578399003e-12       2.792828282372e-15       7.372782425973e-13       1.468738777713e-13       8.523402906284e-16 
  248       7.384411414893e-10       3.011198216781e-13       8.124756788133e-12       2.815203097675e-15       7.281001560700e-13       1.449681305840e-13       8.846726544768e-16 
  249       7.361826422216e-10       3.116029281217e-13       8.344723986062e-12       2.837567367891e-15       7.190552593736e-13       1.430865417109e-13       9.165312052707e-16 
